Assembly Accession	Assembly Name	Annotation Name	Annotation Release Date	Organism Name
GCA_018237165.1	SRR10158571			Hypophylla argenissa
GCF_003589595.1	ASM358959v1	NCBI Hyposmocoma kahamanoa Annotation Release 100	2018-09-27	Hyposmocoma kahamanoa
GCA_037952995.1	Hdid_v2			Hyposoter didymator
GCA_963921915.1	iyHypDolo1.1			Hyposoter dolosus
GCA_013372445.1	CENICAFE_Hham_1.1			Hypothenemus hampei
GCA_951799385.1	ilHypRect1.1			Hyppa rectilinea
GCA_035045125.1	ASM3504512v1			Hypselothyrea guttata
GCA_937001555.2	ilHypCost1.2			Hypsopygia costalis
GCA_039619475.1	ASM3961947v1			Icerya purchasi
GCA_917499995.1	iyIchXant1.1			Ichneumon xanthorius
GCA_030522665.1	LBBE_Ichneu_A_V1			Ichneumoninae sp. A BG-2022a
GCA_030522725.1	LBBE_Ichneu_B_V1			Ichneumoninae sp. B BG-2022a
GCA_907269075.1	ilIdaAver1.1			Idaea aversata
GCA_958496205.1	ilIdaBise2.1			Idaea biselata
GCA_949358125.1	ilIdaDimi2.1			Idaea dimidiata
GCA_951213275.1	ilIdaStra1.1			Idaea straminata
GCA_022817325.1	ASM2281732v1			Idris sp. 1 HC-2018
GCA_011009095.1	Ilumi1.2	Annotation submitted by Whitehead Institute	2020-02-25	Ignelater luminosus
GCA_946894095.1	ilIncMasc1.2			Incurvaria masculella
GCA_933534255.1	IP_504.v2_0	Annotation submitted by UNIVERSITY OF EDINBURGH	2022-04-12	Iphiclides podalirius
GCA_018691245.2	ASM1869124v2			Ips nitidus
GCA_016097725.1	CZU_Ityp_1.0			Ips typographus
GCF_921293095.1	ioIscEleg1.1	NCBI Ischnura elegans Annotation Release 100	2022-02-02	Ischnura elegans
GCA_921293095.2	ioIscEleg1.2			Ischnura elegans
GCA_963924025.1	iyIscInqu1.1			Ischnus inquisitorius
GCA_037464855.1	ASM3746485v1			Iselma pallidipennis
GCA_945910005.1	ipIsoGram3.1			Isoperla grammatica
GCA_028829205.1	ASM2882920v1			Ithomia salapia aquinia
GCA_964034905.1	iyItoMacu1.1			Itoplectis maculator
GCA_018252415.1	SRR6679362			Jalmenus evagoras
GCA_018246635.1	SRR9330725			Jemadia hospita hospita
GCA_018244755.1	SRR9330724			Jemadia pseudognetus
GCA_018246675.1	SRR9330723			Jemadia scomber
GCA_018245575.1	SRR9330726			Jemadia suekentonmiller
GCA_018247555.1	SRR9330391			Jera tricuspidata
GCA_018245895.1	SRR9330696			Jonaspyge jonas
GCA_018246755.1	SRR9330697			Jonaspyge tzotzili
GCA_018235105.1	SRR10765679			Junonia coenia
GCA_018233965.1	SRR10765747			Junonia evarete swifti
GCA_018232405.1	SRR10765839			Junonia genoveva
GCA_018235645.1	SRR10765646			Junonia grisea
GCA_022323205.1	SRR1793206			Junonia iphita
GCA_018234925.1	SRR10765686			Junonia litoralis
GCA_018234505.1	SRR10765710			Junonia neildi neildi
GCA_018236445.1	SRR10765829			Junonia nigrosuffusa
GCA_026122275.1	ASM2612227v1			Junonia oenone
GCA_018252295.1	SRR10765675			Junonia pacoma
GCA_018233265.1	SRR10765789			Junonia stemosa
GCA_018232205.1	SRR10765720			Junonia vestina livia
GCA_018232265.1	SRR10765718			Junonia villida
GCA_018233665.1	SRR10765766			Junonia zonalis zonalis
GCA_018247435.1	SRR9330400			Katreus johnstonii
GCA_029255805.1	ASM2925580v1			Keiferia lycopersicella
GCA_018907135.1	ASM1890713v1			Kradibia gibbosae
GCA_030620095.1	CSIRO_AGI_Kmac_V1			Kuschelorhynchus macadamiae
GCA_963082975.1	igLabMino1.1			Labia minor
GCA_025447835.1	ASM2544783v1			Labidoglobus nevermanni
GCA_913698135.1	Lappe4			Labidopullus appendiculatus
GCA_950371165.1	ilLacOler1.1			Lacanobia oleracea
GCA_947578705.1	ilLacWlai2.1			Lacanobia wlatinum
GCA_000376725.2	Lful_2.0	Annotation submitted by BCM-HGSC	2021-07-27	Ladona fulva
GCA_947359425.1	icLagHirt1.1			Lagria hirta
GCA_029286875.1	kiz_Lcu_v1			Lamproptera curius
GCA_018246075.1	SRR8954544			Lamproptera meges
GCA_948098915.1	ilLamSuff1.1			Lampropteryx suffumata
GCA_017141395.1	ASM1714139v1			Laodelphax striatellus
GCA_905220505.1	ilLaoPopu1.1			Laothoe populi
GCA_949316025.1	ilLapConi1.1			Lapara coniferarum
GCA_018236625.1	SRR10158583			Lasaia peninsularis
GCA_000346575.1	ASM34657v1			Lasioglossum albipes
GCA_022376115.1	LBAL_v1.0			Lasioglossum baleicum
GCA_963966675.1	iyLasCalc2.1			Lasioglossum calceatum
GCA_028455805.1	LFIG_v2.2.0			Lasioglossum figueresi
GCA_916610255.1	iyLasLatv2.1			Lasioglossum lativentre
GCA_028454225.1	LLEU_v2.2.0			Lasioglossum leucozonium
GCA_028455605.1	LMAL_v2.2.0			Lasioglossum malachurum
GCA_028455795.1	LMAR_v2.2.0			Lasioglossum marginatum
GCA_916610235.2	iyLasMori1.2			Lasioglossum morio
GCA_028455765.1	LOEN_v2.2.0			Lasioglossum oenotherae
GCA_933228785.1	iyLasPaux1.1			Lasioglossum pauxillum
GCA_028455595.1	LVIE_v2.2.0			Lasioglossum vierecki
GCA_963971365.1	iyLasVill1.1			Lasioglossum villosulum
GCA_028455615.1	LZEP_v2.2.0			Lasioglossum zephyrum
GCA_928268935.1	ilLasMege1.1			Lasiommata megera
GCA_949152495.1	iyLasFuli2.1			Lasius fuliginosus
GCA_001045655.1	ASM104565v1	Annotation submitted by Lomonosov Moscow State University	2015-07-02	Lasius niger
GCA_963971435.1	iyLasPlat18.1			Lasius platythorax
GCA_905147015.1	ilLasFlex1.1			Laspeyria flexula
GCA_030157265.1	icLatOryz1.1			Latheticus oryzae
GCA_949128165.1	ilLatStri6.1			Lathronympha strigana
GCA_002313205.1	ASM231320v1			Laupala kohalensis
GCA_003287335.1	Ltum_v1.0			Lednia tumana
GCF_023078275.1	LegGlyc_1.1	NCBI Leguminivora glycinivorella Annotation Release 100	2022-05-05	Leguminivora glycinivorella
GCA_933228885.1	icLeiSpin1.1			Leistus spinibarbis
GCA_018230145.1	SRR6679360			Lepidochrysops patricia
GCA_022606425.2	ASM2260642v2			Lepidostoma basale
GCA_002806875.1	ASM280687v1			Lepidotrigona ventralis hoosana
GCA_022664845.1	AU_Lsac_1.0			Lepisma saccharinum
GCA_964036015.1	idLepBrev1.hap1.1			Leptarthrus brevirostris
GCA_949711755.1	LjuvernicaM			Leptidea juvernica
GCA_949711725.1	LrealiF			Leptidea reali
GCF_905404315.1	ilLepSina1.1	NCBI Leptidea sinapis Annotation Release 100	2022-09-15	Leptidea sinapis
GCF_000500325.1	Ldec_2.0	NCBI Leptinotarsa decemlineata Annotation Release 100	2017-11-29	Leptinotarsa decemlineata
GCA_015342085.1	ASM1534208v1			Leptinotarsa defecta
GCA_015342125.1	ASM1534212v1			Leptinotarsa haldemani
GCA_015342185.1	ASM1534218v1			Leptinotarsa juncta
GCA_015342045.1	ASM1534204v1			Leptinotarsa lineolata
GCA_015342205.1	ASM1534220v1			Leptinotarsa peninsularis
GCA_015342145.1	ASM1534214v1			Leptinotarsa rubiginosa
GCA_015342105.1	ASM1534210v1			Leptinotarsa texana
GCA_015342025.1	ASM1534202v1			Leptinotarsa tumamoca
GCA_015342065.1	ASM1534206v1			Leptinotarsa undecemlineata
GCA_947310635.1	icLepHoch12.1			Leptodirus hochenwartii
GCA_963082835.1	idLepCyli1.1			Leptogaster cylindrica
GCA_030522805.1	LBBE_Labnormis_V1			Leptomastidea abnormis
GCA_024500535.1	ASM2450053v1			Leptonema lineaticorne
GCA_951799465.1	ilLepArip1.1			Leptophobia aripa
GCF_019393585.1	ZJU_Lbou_2.1	NCBI Leptopilina boulardi Annotation Release 100	2022-10-21	Leptopilina boulardi
GCA_001855655.1	ASM185565v1			Leptopilina clavipes
GCA_032873175.1	ASM3287317v1			Leptopilina drosophilae
GCF_015476425.1	ASM1547642v1	NCBI Leptopilina heterotoma Annotation Release 100	2021-09-03	Leptopilina heterotoma
GCA_032872475.1	ASM3287247v1			Leptopilina sp. ZJUHJH005
GCA_032872505.1	ASM3287250v1			Leptopilina syphax
GCA_954871275.1	ihLepDola1.1			Leptopterna dolabrata
GCA_963661955.1	Leptosia_nina_Annotation	Annotation submitted by MAX PLANCK INSTITUE OF CHEMCIAL ECOLOGY	2024-05-12	Leptosia nina
GCA_022817305.1	ASM2281730v1			Leptoteleia sp. ZL-2020
GCA_035220615.1	lace_v1.0			Leptothorax acervorum
GCA_963675555.1	icLepQuad1.1			Leptura quadrifasciata
GCA_030264655.1	Caltech_Lep_1.0			Leptusa sp. GC000079
GCA_001278395.1	lac_assembly_V1			Lerema accius
GCA_027564135.1	ASM2756413v1			Lestremia cinerea
GCA_019843655.1	UK_Lind_1.0			Lethocerus indicus
GCA_018397195.1	ASM1839719v1			Lethrus apterus
GCA_958295575.1	ilLeuComm1.1			Leucania comma
GCA_019425675.1	ASM1942567v1			Leucinodes orbonalis
GCA_948253155.1	ilLeuSali1.1			Leucoma salicis
GCA_035044805.1	ASM3504480v1			Leucophenga maculata
GCA_035044765.1	ASM3504476v1			Leucophenga montana
GCA_018903435.1	ASM1890343v1			Leucophenga varia
GCA_949987735.1	idLeuObtu2.1			Leucophora obtusa
GCA_030578115.1	Embr_Lcoff_1.0			Leucoptera coffeella
GCA_932273885.2	idLeuLate1.2			Leucozona laternaria
GCA_934045905.1	ipLeuNigr2.1			Leuctra nigra
GCA_947049295.1	ilLigAdus1.1			Ligdia adustata
GCA_018230685.1	SRR1504973			Limenitis arthemis
GCA_905147385.1	ilLimCami1.1			Limenitis camilla
GCA_951813805.1	iiLimAuri1.1			Limnephilus auricula
GCA_917563855.2	iiLimLuna2.2			Limnephilus lunatus
GCA_917880885.1	iiLimMarm1.1			Limnephilus marmoratus
GCA_929108145.2	iiLimRhom1.2			Limnephilus rhombicus
GCA_014611495.1	UIdaho_Lcali_1.0			Limonius californicus
GCF_000217595.1	Lhum_UMD_V04	NCBI Linepithema humile Annotation Release 100	2015-04-23	Linepithema humile
GCA_951800035.1	idLinTess1.1			Linnaemya tessellans
GCA_963675445.1	idLinVulp1.1			Linnaemya vulpina
GCA_035045005.1	ASM3504500v1			Liodrosophila aerea
GCA_030264535.1	Caltech_Lnew_1.0			Liometoxenus newtonarum
GCA_963971575.1	icLioHaem2.1			Liopterus haemorrhoidalis
GCA_025433975.1	ASM2543397v1			Liostenogaster flavolineata
GCA_037577465.1	SWU_Lb_1.0			Liposcelis bostrychophila
GCA_023512825.1	Lbru_1.0			Liposcelis brunnea
GCA_001014935.1	ASM101493v1			Liriomyza trifolii
GCA_030264695.1	Caltech_Lis_1.0			Lissagria laeviuscula
GCA_037075105.1	ASM3707510v1			Lissocephala sabroskyi
GCA_018491695.1	ASM1849169v1			Lissonota sp. PSUC_FEM 10030012
GCA_963978505.1	iyLisNyct1.1			Listrodromus nycthemerus
GCA_014170235.1	ASM1417023v1			Listronotus bonariensis
GCA_019359885.1	ASM1935988v1			Listronotus oregonensis
GCA_949152455.1	ilLitLeau1.1			Lithophane leautieri
GCA_948473465.1	ilLitOrni1.1			Lithophane ornitopus
GCA_947363905.1	ilLitSemi2.1			Lithophane semibrunnea
GCA_947522985.1	ilLitSoci1.1			Lithophane socia
GCA_963576445.1	ilLitQuad1.1			Lithosia quadra
GCA_018249115.1	SRR7174417			Lobocla liliana liliana
GCA_018249075.1	SRR7174416			Lobocla nepos
GCA_932526365.1	ilLobHalt1.1			Lobophora halterata
GCA_018248995.1	SRR7174418			Lobotractus cyda
GCA_018251335.1	SRR7174419			Lobotractus valeriana
GCA_949126875.1	icLocCapr1.1			Lochmaea capreae
GCA_947563755.1	icLocCrat2.1			Lochmaea crataegi
GCA_026315105.1	CAU_Lmig_1.0			Locusta migratoria
GCA_948107665.1	ilLomBima1.1			Lomographa bimaculata
GCA_035044965.1	ASM3504496v1			Lordiphosa andalusiaca
GCA_018904275.1	ASM1890427v1			Lordiphosa clarofinis
GCA_018904265.1	ASM1890426v1			Lordiphosa collinella
GCA_035044985.1	ASM3504498v1			Lordiphosa fenestrarum
GCA_037044535.1	ASM3704453v1			Lordiphosa magnipectinata
GCA_018904225.1	ASM1890422v1			Lordiphosa mommai
GCA_018904235.1	ASM1890423v1			Lordiphosa stackelbergi
GCA_963942505.1	icLorLunu1.1			Lordithon lunulatus
GCA_018247595.1	SRR8954543			Losaria neptunus creber
GCF_022045245.1	ASM2204524v1	NCBI Lucilia cuprina Annotation Release 101	2022-02-23	Lucilia cuprina
GCF_015586225.1	ASM1558622v1	NCBI Lucilia sericata Annotation Release 100	2020-11-24	Lucilia sericata
GCA_019845155.1	ASM1984515v1			Luehdorfia chinensis
GCA_018249735.1	SRR8954542			Luehdorfia japonica
GCA_949709985.1	ilLufFerc1.1			Luffia ferchaultella
GCA_963855955.1	ilLupNick1.1			Luperina nickerlii
GCA_927399505.1	ilLupTest1.1			Luperina testacea
GCF_024334085.1	ASM2433408v1	GCF_024334085.1-RS_2023_05	2023-05-03	Lutzomyia longipalpis
GCA_905333005.2	ilLycPhla1.2			Lycaena phlaeas
GCA_018251815.1	SRR7174362			Lycas argentea
GCA_018251875.1	SRR7174359			Lychnuchoides ozias
GCA_947563715.1	ilLycHirt1.1			Lycia hirtaria
GCA_036346125.1	kiz_Msp_v1			Lycocerus yunnanus
GCA_950005105.1	ilLycPorp1.1			Lycophotia porphyrea
GCA_037414755.1	ASM3741475v1			Lydus trimaculatus
GCA_030264115.1	USDA_Lygus_lineolaris_Assembly_v1			Lygus lineolaris
GCA_032191425.1	ASM3219142v1			Lymantria dispar
GCA_905163515.2	ilLymMona1.2			Lymantria monacha
GCA_947311025.1	idLypDubi1.1			Lypha dubia
GCA_905333045.1	ilLysBell1.1			Lysandra bellargus
GCA_905220515.1	ilLysCori1.1			Lysandra coridon
GCA_011426435.1	ASM1142643v1			Lysiphlebus fabarum
GCA_964023185.1	ilMacLitu1.1			Macaria liturata
GCA_927399415.1	ilMacNota1.1			Macaria notata
GCA_003456935.1	Mhra_1.0			Machilis hrabei
GCA_933228815.1	idMacAtri3.1			Machimus atricapillus
GCA_951509405.1	idMacRust1.1			Machimus rusticus
GCA_003261595.1	MB_VBL1.0			Maconellicoccus hirsutus
GCA_002156465.1	MCINOGS1.0			Macrocentrus cingulum
GCA_024741295.1	ASM2474129v1			Macrocera vittata
GCA_949628255.1	iyMacAlbo1.1			Macrophya alboannulata
GCA_963924015.1	iyMacAnnu1.1			Macrophya annulata
GCA_916610135.2	iyMacEuro1.2			Macropis europaea
GCA_949089665.1	Meuphorbiae_v1	Annotation submitted by CENTRE FOR GENOMIC RESEARCH UNIVERSITY OF LIVERPOOL	2023-05-30	Macrosiphum euphorbiae
GCA_016617965.1	ASM1661796v1			Macrosiphum rosae
GCA_036365455.1	UF_Mleu_1.0			Macrosoma leucophasiata
GCF_028750875.1	UCM_ALF_1.0	GCF_028750875.1-RS_2023_03	2023-03-16	Macrosteles quadrilineatus
GCA_022817385.1	ASM2281738v1			Macroteleia sp. ZL-2020
GCA_028571305.1	ASM2857130v1			Magicicada cassinii
GCA_011326945.2	ASM1132694v2			Magicicada septendecim
GCA_034769895.1	Decula_1.0			Magicicada septendecula
GCA_910589415.1	icMalBipu1.1			Malachius bipustulatus
GCA_963693495.1	ilMalNeus2.1			Malacosoma neustria
GCF_030247185.1	Malgen_1.1	GCF_030247185.1-RS_2023_07	2023-07-14	Malaya genurostris
GCA_022817365.1	ASM2281736v1			Mallateleia sp. ZL-2020
GCA_950108345.1	icMalFlav1.1			Malthinus flaveolus
GCA_963924605.1	icMalSeri1.1			Malthinus seriepunctatus
GCA_905163435.1	ilMamBras1.1			Mamestra brassicae
GCA_002192655.3	ASM219265v3			Mamestra configurata
GCF_014839805.1	JHU_Msex_v1.0	NCBI Manduca sexta Annotation Release 102	2020-11-04	Manduca sexta
GCF_902806685.1	iAphHyp1.1	NCBI Maniola hyperantus Updated Annotation Release 100.20201218	2020-12-18	Maniola hyperantus
GCA_902806685.2	iAphHyp1.2			Maniola hyperantus
GCF_905333055.1	ilManJurt1.1	NCBI Maniola jurtina Annotation Release 100	2022-01-11	Maniola jurtina
GCA_030765055.1	ASM3076505v1			Mantis religiosa
GCA_923062675.1	ilMarLuna1.1			Marasmarcha lunaedactyla
GCA_019059595.1	ASM1905959v1			Marasmia exigua
GCA_902655005.2	Marronus_mpgtue_10X			Marronus borbonicus
GCA_039566165.1	ASM3956616v1			Maruca vitrata
GCA_022817265.1	ASM2281726v1			Masnerella sp. ZL-2020
GCA_018831715.1	ASM1883171v1			Matsumurasca onukii
GCA_000149185.1	Mdes_1.0			Mayetiola destructor
GCA_029286785.1	kiz_Mpa_v1			Meandrusa payeni
GCA_036026155.1	ASM3602615v1			Mechanitis lysimnia
GCA_959347395.1	ilMecMaza1.1			Mechanitis mazaeus
GCA_959347415.1	ilMecMess1.1			Mechanitis messenoides
GCA_035222055.1	ASM3522205v1			Mechanitis polymnia
GCA_946902985.2	iqMecThal1.2			Meconema thalassinum
GCA_949319885.1	ilMecFlav1.1			Mecyna flavalis
GCA_003012365.1	ASM301236v1			Medauroidea extradentata
GCA_036983795.1	ASM3698379v1			Megachile lagopoda
GCA_963576845.1	iyMegLeac1.1			Megachile leachella
GCA_945859555.1	iyMegLign1.1			Megachile ligniseca
GCF_000220905.1	MROT_1.0	NCBI Megachile rotundata Annotation Release 101	2015-04-06	Megachile rotundata
GCA_945859595.2	iyMegWill1.2			Megachile willughbiella
GCA_034642435.1	ASM3464243v1			Megalocaria dilatata
GCF_011865705.1	USU_MGEN_1.2	NCBI Megalopta genalis Annotation Release 100	2020-04-14	Megalopta genalis
GCA_026979955.1	Mus_1.0	Annotation submitted by China Agriculture University	2022-12-21	Megalurothrips usitatus
GCA_963854835.1	idMegDoli1.1			Megamerina dolium
GCA_936450015.1	ilMegAlbu1.1			Meganola albula
GCA_001015175.1	ASM101517v1			Megaselia abdita
GCA_000341915.2	ASM34191v2			Megaselia scalaris
GCA_900490025.1	Mdor			Megastigmus dorsalis
GCA_900490015.1	Msti			Megastigmus stigmatizans
GCA_003671415.1	mvi_v1			Megathymus violae
GCA_963680825.1	idLycDeci1.1			Meiosimyza decipiens
GCA_963662105.1	idLycPlat1.1			Meiosimyza platycephala
GCF_002803265.2	SCAv2.0	NCBI Melanaphis sacchari Annotation Release 100	2018-06-27	Melanaphis sacchari
GCA_920104075.1	ilMelGala2.1			Melanargia galathea
GCA_964186415.1	PT_MI_8.v2_0			Melanargia ines
GCA_947386135.1	ilMelPers1.1			Melanchra persicariae
GCA_949320155.1	idMelQuad1.1			Melangyna quadrimaculata
GCA_018237345.1	SRR10158582			Melanis pixe pixe
GCA_963583895.1	idMelRora1.1			Melanophora roralis
GCA_914767635.1	idMelMell2.1			Melanostoma mellinum
GCA_949752695.1	idMelScal2.1			Melanostoma scalare
GCA_963082815.1	icMelVill1.1			Melanotus villosus
GCA_963668005.1	idMelCras1.1			Melieria crassipennis
GCA_963971225.1	idMelOmis1.1			Melieria omissa
GCA_964056695.1	idMelPict1.hap1.1			Melieria picta
GCA_032362435.1	ASM3236243v1			Melikaiella ostensackeni
GCA_918358865.1	ilMelMars1.1			Melinaea marsaeus rileyi
GCA_918358695.1	ilMelMeno1.1			Melinaea menophilus n. ssp. AW-2005
GCA_964023965.1	icMelProd3.1			Melinopterus prodromus
GCA_032399605.1	MelBeec_1.0			Melipona beecheii
GCA_030673865.1	USP_Mbic_1.2	Annotation submitted by Universidade de Sao Paulo	2023-08-07	Melipona bicolor
GCA_001276565.1	ASM127656v1	Annotation submitted by BGI	2015-09-04	Melipona quadrifasciata
GCA_948107695.1	idMelAuri2.1			Meliscaeva auricollis
GCF_905220565.1	ilMelCinx1.1	NCBI Melitaea cinxia Annotation Release 100	2021-12-13	Melitaea cinxia
GCA_905220545.2	ilMelAtha1.2			Mellicta athalia
GCA_035578125.1	UIUC_Melxa_1.0			Mellilla xanthometata
GCA_028455855.1	ASM2845585v1			Meloe dianella
GCA_935421215.2	icMelMelo1.2			Melolontha melolontha
GCA_023089585.1	ASM2308958v1			Melophagus ovinus
GCA_000281935.1	Memo_1.0			Mengenilla moldrzyki
GCA_958301585.1	idMerEque2.1			Merodon equestris
GCA_949987695.1	idMerWest1.1			Merzomyia westermanni
GCA_018906735.1	ASM1890673v1			Mesochorus sp. PSUC_FEM 10030011
GCA_916614155.1	ilMesFuru1.1			Mesoligia furuncula
GCA_950004255.1	iuMesFusc1.1			Mesopsocus fuscifrons
GCA_018237805.1	SRR10158565			Mesosemia grandis
GCA_949699065.1	ilMetItal3.1			Metalampra italica
GCA_030762175.1	ASM3076217v1			Metallyticus violacea
GCA_018251075.1	SRR7174435			Metardaris cosinga cedra
GCA_030523045.1	LBBE_Mcinctellus_V1			Meteorus cinctellus
GCA_030523085.1	LBBE_Mcolon_M_V1			Meteorus colon
GCA_018881525.1	ASM1888152v1			Meteorus sp. PSUC_FEM 10030008
GCA_963576795.1	idMetArgy1.1			Metopia argyrocephala
GCF_019925205.1	ASM1992520v1	GCF_019925205.1-RS_2023_11	2023-11-09	Metopolophium dirhodum
GCA_022494885.1	ASM2249488v1			Micrasema longulum
GCA_022494985.1	ASM2249498v1			Micrasema minimum
GCA_030674115.1	ASM3067411v1			Micraspis discolor
GCA_018246455.1	SRR9330735			Microceris adonis
GCA_018245535.1	SRR9330734			Microceris etna
GCA_018246495.1	SRR9330733			Microceris iphinous
GCA_018245555.1	SRR9330732			Microceris mariae mariae
GCA_018244855.1	SRR9330698			Microceris merops
GCA_018245735.1	SRR9330706			Microceris miodesmiata
GCA_018246795.1	SRR9330707			Microceris patrobas patrobas
GCA_018245595.1	SRR9330731			Microceris scylla
GCA_018246475.1	SRR9330730			Microceris theseus
GCA_018246535.1	SRR9330729			Microceris variicolor
GCA_018246575.1	SRR9330728			Microceris viriditas viriditas
GCA_949715475.1	idMicPoli1.1			Microchrysa polita
GCA_030347275.1	UoO_Maeth_IR	Annotation submitted by University of Otago	2023-06-27	Microctonus aethiopoides
GCA_918226075.1	PGI_MICBR_v5			Microctonus brassicae
GCA_030347285.1	UoO_Mhyp	Annotation submitted by University of Otago	2023-06-27	Microctonus hyperodae
GCA_963931805.1	idMicMyrm1.1			Microdon myrmicae
GCA_037075075.1	ASM3707507v1			Microdrosophila cristata
GCF_026212275.2	iyMicDemo2.1a	GCF_026212275.2-RS_2023_02	2023-02-16	Microplitis demolitor
GCA_964016945.1	iyMicDepi1.1			Microplitis deprimator
GCA_030273425.1	ASM3027342v1			Microplitis manilae
GCF_029852145.1	iyMicMedi2.1	GCF_029852145.1-RS_2023_06	2023-06-14	Microplitis mediator
GCA_944548615.1	ilMicArun2.1			Micropterix aruncella
GCA_027564375.1	ASM2756437v1			Micropterix facetella
GCA_018340805.1	IGFL_Mlon_1.0			Microvelia longipes
GCA_018252115.1	SRR7174344			Milanion marciana
GCA_933228765.1	ilMilMini2.1			Miltochrista miniata
GCA_039996295.1	KEIB_DIP-00901			Miltogramma sp. KEIB_DIP_00901
GCA_027575185.1	ASM2757518v1			Mimaenictus wilsoni
GCA_905332985.1	ilMimTili1.1			Mimas tiliae
GCA_018250055.1	SRR7174372			Mimia cf. chiapaensis NVG-14107D03
GCA_018247575.1	SRR8954540			Mimoides lysithous rurik
GCA_018246715.1	SRR9330722			Mimoniades fallax
GCA_018246595.1	SRR9330719			Mimoniades nurscia nurscia
GCA_018245615.1	SRR9330721			Mimoniades ocyalus
GCA_018246945.1	SRR9330678			Mimoniades pionia pionia
GCA_018245635.1	SRR9330718			Mimoniades versicolor eupheme
GCA_917499265.3	iyMimDahl1.3			Mimumesa dahlbomi
GCA_023678845.1	ASM2367884v1	Annotation submitted by Cornell University	2022-06-08	Mischocyttarus mexicanus
GCA_001014845.1	ASM101484v1			Mochlonyx cinctipes
GCA_963576475.1	iiMolAngu1.1			Molanna angustata
GCA_029963825.1	MPICE_MMI_1	Annotation submitted by Max Planck Institute for Chemical Ecology	2023-05-10	Molorchus minor
GCA_039654895.1	ASM3965489v1			Mongoloraphidia duomilia
GCA_037114965.1	ASM3711496v1			Monochamus alternatus
GCA_025584915.1	ASM2558491v1			Monochamus saltuarius
GCF_013373865.1	ASM1337386v2	NCBI Monomorium pharaonis Annotation Release 102	2020-09-21	Monomorium pharaonis
GCA_947458855.1	ilMonLaev1.1			Monopis laevigella
GCA_947086495.1	FG21_008_agressive.bp.p_ctg.fa.gz			Morpho achilles
GCA_947086505.1	FG21_015_agressive.bp.p_ctg.fa.gz			Morpho deidamia
GCA_029227775.1	ASM2922777v1			Morpho helenor
GCA_018251755.1	SRR7174367			Morvina fissimacula
GCA_037075045.1	ASM3707504v1			Mulgravea parasiatica
GCF_030504385.1	Musca_domestica.polishedcontigs.V.1.1	GCF_030504385.1-RS_2023_08	2023-08-18	Musca domestica
GCF_032173495.1	APGP_CSIRO_Mvet_v1	GCF_032173495.1-RS_2023_11	2023-11-30	Musca vetustissima
GCA_018232125.1	SRR12057636			Muschampia antonia
GCA_018230665.1	SRR12057691			Muschampia baetica
GCA_018231105.1	SRR12057658			Muschampia floccifera
GCA_018232325.1	SRR12057665			Muschampia gigas
GCA_018231085.1	SRR12057664			Muschampia kuenlunus
GCA_018231885.1	SRR12057692			Muschampia lavatherae
GCA_018230845.1	SRR12057668			Muschampia leuzeae
GCA_018231385.1	SRR12057633			Muschampia lutulenta
GCA_018232005.1	SRR12057647			Muschampia mohammed
GCA_018232445.1	SRR12057632			Muschampia musta
GCA_018230965.1	SRR12057663			Muschampia nobilis
GCA_018232365.1	SRR12057661			Muschampia nomas
GCA_018231065.1	SRR12057669			Muschampia orientalis
GCA_018230725.1	SRR12057689			Muschampia plurimacula
GCA_018232485.1	SRR12057634			Muschampia poggei
GCA_018231805.1	SRR12057688			Muschampia prometheus
GCA_018230885.1	SRR12057667			Muschampia proteides
GCA_018231925.1	SRR12057687			Muschampia proteus
GCA_018230905.1	SRR12057666			Muschampia proto
GCA_018230745.1	SRR12057680			Muschampia stauderi
GCA_022342965.1	SRR12057690			Muschampia staudingeri
GCA_018231165.1	SRR12057662			Muschampia tersa
GCA_018232385.1	SRR12057660			Muschampia tessellum
GCA_029304375.1	ASM2930437v1			Muscidae sp.
GCA_020010945.3	AU_Mell_v2			Muscidifurax raptorellus
GCA_964034835.1	idMusLevi1.1			Muscina levida
GCA_949126915.1	ilMusNiti1.1			Musotima nitidalis
GCA_930367185.1	idMyaFlor2.1			Myathropa florea
GCA_034621355.1	Mmineus_v0.6			Mycalesis mineus
GCA_020740385.1	SNNU_Mpha_1.0			Mylabris phalerata
GCA_039776855.1	ASM3977685v1			Mylabris sibirica
GCA_037464815.1	ASM3746481v1			Mylabris variabilis
GCA_030264135.1	Caltech_Myl_1.0			Myllaena sp. GC000078
GCA_018250875.1	SRR7174502			Mylon lassia
GCA_943737955.2	idMyoTess1.2			Myopa tessellatipennis
GCA_949629155.1	idMyoTest1.1			Myopa testacea
GCA_018250035.1	SRR7174371			Myrinia cf. binoculus NVG-14112H01
GCA_958510865.1	icMyrOcto1.1			Myrrha octodecimguttata
GCA_018244895.1	SRR9330669			Myscelus amystis hages
GCA_018245955.1	SRR9330672			Myscelus nobilis
GCA_018246815.1	SRR9330686			Mysoria affinis
GCA_018245875.1	SRR9330684			Mysoria ambigua
GCA_018247255.1	SRR9330687			Mysoria barcastus barcastus
GCA_018246855.1	SRR9330685			Mysoria catomelaena
GCA_018245095.1	SRR9330679			Mysoria galgala
GCA_018245835.1	SRR9330682			Mysoria sejanus stolli
GCA_018247215.1	SRR9330683			Mysoria xanthippe spixii
GCA_963576905.1	iiMysLong1.1			Mystacides longicornis
