Assembly Accession	Assembly Name	Annotation Name	Annotation Release Date	Organism Name
GCF_019186545.1	ASM1918654v1	NCBI Solanum stenotomum Annotation Release 100	2022-06-24	Solanum stenotomum
GCA_029582525.1	tcn8663			Solanum tacnaense
GCA_029582485.1	trp2833			Solanum tarapatanum
GCA_029582385.1	S12			Solanum tarijense
GCA_029582315.1	SH7-18-3			Solanum tarnii x Solanum tuberosum
GCF_000226075.1	SolTub_3.0	NCBI Solanum tuberosum Annotation Release 101	2015-12-11	Solanum tuberosum
GCF_900185275.1	falcon-dt-bn	NCBI Solanum verrucosum Annotation Release 100	2022-06-24	Solanum verrucosum
GCA_000787875.1	SME_r2.5.1			Solanum virginianum
GCA_009849645.1	ASM984964v1			Solanum x curtilobum
GCA_009849685.1	ASM984968v1			Solanum x juzepczukii
GCA_028566075.1	ASM2856607v1			Solidago caesia
GCA_900174645.1	Sal_scaffold_v2			Sonneratia alba
GCA_900006705.1	sca			Sonneratia caseolaris
GCA_030762895.1	ZD_Sfla_1.0			Sophora flavescens
GCF_000003195.3	Sorghum_bicolor_NCBIv3	NCBI Sorghum bicolor Annotation Release 101	2017-06-02	Sorghum bicolor
GCA_004329165.1	ASM432916v1	Annotation submitted by Guangxi Botanical Garden of Medicinal Plants	2019-05-17	Spatholobus suberectus
GCA_901111335.1	Spergula_arvensis_v1			Spergula arvensis
GCA_038382645.1	ASM3838264v1			Spergularia azorica
GCA_963457585.1	dcSpeBocc1.1			Spergularia bocconei
GCA_963680865.1	dcSpeMari1.1			Spergularia marina
GCA_963425845.1	hybrid_with_Hi-C	Annotation submitted by International Livestock Research Institute	2023-10-27	Sphenostylis stenocarpa
GCF_020520425.1	BTI_SOV_V1	GCF_020520425.1-RS_2023_06	2023-06-01	Spinacia oleracea
GCA_033992175.1	SCre			Spiraea crenata
GCA_902729315.2	Spirodela_intermedia_8410_2	Annotation submitted by Leibniz Institute of Plant Genetics and Crop Plant Research	2020-11-02	Spirodela intermedia
GCA_024713555.1	Salk_sp9512.v2			Spirodela polyrhiza
GCA_008808055.3	ASM880805v3			Sporobolus alterniflorus
GCA_024586325.1	ASM2458632v1			Stellera chamaejasme
GCA_002740465.1	Sthu_v1.3			Stenocereus thurberi
GCA_037126765.1	ASM3712676v1			Stenogyne calaminthoides
GCA_039657325.1	ASM3965732v1	Annotation submitted by Chengdu University of Traditional Chinese Medicine	2024-05-17	Stephania cephalantha
GCA_039657345.1	ASM3965734v1	Annotation submitted by Chengdu University of Traditional Chinese Medicine	2024-05-17	Stephania japonica
GCA_039657365.1	ASM3965736v1	Annotation submitted by Chengdu University of Traditional Chinese Medicine	2024-05-17	Stephania yunnanensis
GCA_009936405.2	ASM993640v2			Stevia rebaudiana
GCA_948356215.1	St-W6-42922-DRAFT-NextGenCassava-1.0			Stillingia texana
GCA_019208055.1	TSU_Scap_1			Stipa capillata
GCA_039880935.1	UCD_Sdiv_1.0			Streptanthus diversifolius
GCA_008636005.1	SGA_v2.0	Annotation submitted by Graduate School of Biological Science, Nara Institute of Science and Technology	2019-09-20	Striga asiatica
GCA_902706635.1	SHERM	Annotation submitted by UNIVERSITY OF SHEFFIELD	2022-05-27	Striga hermonthica
GCA_036250425.1	Ssca1	Annotation submitted by Brazilian Agricultural Research Corporation	2024-01-29	Stylosanthes scabra
GCA_023212625.1	ASM2321262v1			Styphnolobium japonicum
GCA_016808085.1	ASM1680808v1			Suaeda aralocaspica
GCA_032401905.1	ASM3240190v1			Swietenia macrophylla
GCA_035042605.1	ASM3504260v1			Symplocos macrophylla
GCA_031216185.1	ASM3121618v1			Syzygium aqueum
GCA_024500025.1	ASM2450002v1			Syzygium aromaticum
GCA_024733475.1	NTU_Sgrande_1.0	Annotation submitted by Nanyang Technological University	2022-08-22	Syzygium grande
GCA_031216235.1	ASM3121623v1			Syzygium jambos
GCA_031216405.1	ASM3121640v1			Syzygium malaccense
GCF_021117445.2	Sole_v2.1	GCF_021117445.2-RS_2023_05	2023-05-17	Syzygium oleosum
GCA_031216285.1	ASM3121628v1			Syzygium syzygioides
GCA_030867185.1	ASM3086718v1	Annotation submitted by Agricultural Genomics Institute at Shenzhen,Chinese Academy of Agricultural Sciences	2023-08-24	Tagetes erecta
GCA_026259685.1	ASM2625968v1			Tagetes patula
GCA_021018815.1	HHU_Tfru_1.0			Talinum fruticosum
GCA_039764185.1	ASM3976418v1			Tamarix austromongolica
GCA_030549775.1	ASM3054977v1			Tamarix chinensis
GCA_026074375.1	Tcoc_v1.0	Annotation submitted by Research & development laboratory, DAINIHON JOCHUGIKU Co.,Ltd.	2022-10-19	Tanacetum coccineum
GCF_000463585.1	ASM46358v1	NCBI Tarenaya hassleriana Annotation Release 101	2016-11-16	Tarenaya hassleriana
GCA_023512835.1	ASM2351283v1			Taxillus chinensis
GCA_026257165.2	ASM2625716v2			Telfairia occidentalis
GCF_018873765.1	Tspe_v1	NCBI Telopea speciosissima Annotation Release 100	2021-09-23	Telopea speciosissima
GCA_015143295.1	ASM1514329v1	Annotation submitted by Ori-Gene Co. Ltd.	2020-11-02	Tetracentron sinense
GCA_038025085.1	ASM3802508v1			Tetragonia tetragonoides
GCA_016808115.1	Tetrastigma_voinierianum_v1			Tetrastigma voinierianum
GCA_037157565.1	Thalassia testudinium var. Tt-101 main haplotype version 1.0			Thalassia testudinum
GCA_030544415.1	ASM3054441v1			Thalia dealbata
GCA_013358455.1	MaSuRCA_all.p2	Annotation submitted by University of Minnesota	2020-06-18	Thalictrum thalictroides
GCA_018135685.1	ASM1813568v1			Themeda triandra
GCF_000208745.1	Criollo_cocoa_genome_V2	NCBI Theobroma cacao Annotation Release 100	2016-09-05	Theobroma cacao
GCA_036013995.1	ASM3601399v1			Theobroma grandiflorum
GCA_011799875.1	ASM1179987v1			Thinopyrum elongatum
GCA_036873465.1	4AgS			Thinopyrum obtusiflorum
GCA_911865555.2	T_arvense_v2	Annotation submitted by ecSeq Bioinformatics GmbH	2022-03-23	Thlaspi arvense
GCA_029379335.1	ASM2937933v1			Thymus mandschuricus
GCA_024222315.1	ASM2422231v1			Thymus quinquecostatus
GCA_020138205.1	ASM2013820v1			Tilia amurensis
GCA_029168755.2	TFas_v1.1			Tillandsia fasciculata
GCA_029204045.2	TLei_v1.1			Tillandsia leiboldiana
GCA_030144865.1	CFGB_Tcard_1.0			Tinospora cordifolia
GCA_009867345.2	ASM986734v2			Toxicodendron radicans
GCA_964059535.1	daTraPrat1.hap1.1			Tragopogon pratensis
GCA_030064425.1	ASM3006442v1			Trapa bicornis
GCA_030064435.1	ASM3006443v1			Trapa incisa
GCA_035582545.1	ASM3558254v1	Annotation submitted by Zhejiang University	2024-01-12	Trapa natans
GCA_002914845.1	TorRG33x02_asm01	Geurts lab 1.0	2018-02-02	Trema orientale
GCA_023653625.1	ASM2365362v1			Triadica sebifera
GCA_035221805.1	ASM3522180v1			Trichilia hirta
GCA_035590515.1	ASM3559051v1			Trichilia minutiflora
GCA_005019695.1	DCB_TZT_HYBRID.1.1			Trichopus zeylanicus subsp. travancoricus
GCA_036507285.1	ASM3650728v1			Trichosanthes cucumerina
GCA_033996785.1	ASM3399678v1			Trichosanthes truncata
GCA_951804385.1	drTriDubi3.1			Trifolium dubium
GCA_954870985.1	drTriFrag1.1			Trifolium fragiferum
GCA_003490085.1	ASM349008v1	Annotation submitted by Masaryk University	2018-09-06	Trifolium medium
GCA_964059555.1	drTriOcci1.hap1.1			Trifolium occidentale
GCF_020283565.1	ARS_RC_1.1	NCBI Trifolium pratense Annotation Release 100	2022-01-12	Trifolium pratense
GCA_030408175.1	UTM_Trep_v1.0	Annotation submitted by University of Toronto Mississauga	2023-07-05	Trifolium repens
GCA_964059935.1	drTriStri1.hap1.1			Trifolium striatum
GCA_951799995.1	drTriSubt1.1			Trifolium subterraneum
GCA_963682175.1	laTriMari1.1			Triglochin maritima
GCA_030439765.1	ASM3043976v1			Tripidium arundinaceum
GCF_013401445.1	ASM1340144v1	NCBI Tripterygium wilfordii Annotation Release 100	2021-01-07	Tripterygium wilfordii
GCF_018294505.1	IWGSC CS RefSeq v2.1	NCBI Triticum aestivum Annotation Release 100	2021-09-21	Triticum aestivum
GCF_002162155.2	WEW_v2.1	NCBI Triticum dicoccoides Annotation Release 100	2020-11-13	Triticum dicoccoides
GCA_034509565.1	PI306540_Tmono			Triticum monococcum
GCA_963921465.1	WRC_timopheevii_genome_with_organelles			Triticum timopheevii
GCA_900231445.1	Svevo.v1	Annotation submitted by ITB-CNR	2019-06-18	Triticum turgidum subsp. durum
GCF_003073215.2	Tu2.1	NCBI Triticum urartu Annotation Release 100	2022-06-08	Triticum urartu
GCA_036927565.1	lpTucGree1.0.hap1			Tuctoria greenei
GCA_028386065.3	ASM2838606v3	Annotation submitted by Washington State University	2023-02-02	Turnera subulata
GCA_900406565.1	ASM90040656v1			Turritis glabra
GCA_019914945.1	TyphaL0001			Typha latifolia
GCA_010015005.3	ASM1001500v3			Ulmus americana
GCA_964106905.1	drUlmGlab3.hap1.1			Ulmus glabra
GCA_028538565.1	dmUmbCali1.0.hap2			Umbellularia californica
GCA_963678935.1	drUmbRupe1.1			Umbilicus rupestris
GCA_964030465.2	lpUroDecu1.1	Annotation submitted by Earlham Institute	2024-06-06	Urochloa decumbens
GCA_015476505.1	Embrapa_Uruz_1.0			Urochloa ruziziensis
GCA_958296335.1	drUrtUren1.1			Urtica urens
GCA_002189035.1	U_gibba_v2			Utricularia gibba
GCA_009725065.1	Urenif-v1			Utricularia reniformis
GCA_014504835.1	ASM1450483v1			Vaccinium corymbosum
GCA_020921065.1	USDA_Vadar_1.0_pri	Annotation submitted by Hulse-KempLab	2021-11-22	Vaccinium darrowii
GCA_040182545.1	USFQ_Vflori_1			Vaccinium floribundum
GCA_022606695.1	ASM2260669v1			Vaccinium macrocarpon
GCA_016920895.1	VacMyr_v1.0			Vaccinium myrtillus
GCA_963854785.1	ddVacViti1.1			Vaccinium vitis-idaea
GCA_006871305.1	Vcoll-BR_v1			Vachellia collinsii
GCA_025593235.1	ASM2559323v1			Vachellia pachyceras
GCA_023846275.1	ASM2384627v1			Vanilla planifolia
GCA_963669365.1	daVerThap1.1			Verbascum thapsus
GCA_958496215.1	daVerOffi1.1			Verbena officinalis
GCA_949750685.1	SAMN08770958-DRAFT-NextGenCassava-1.0			Vernicia montana
GCA_964059225.1	daVerVern1.1			Veronica verna
GCA_948472305.1	Hedin2 genome v1	Annotation submitted by faba bean genome consortium	2023-03-15	Vicia faba
GCA_021764765.1	ASM2176476v1			Vicia sativa
GCF_029867415.1	Vvil1.0	GCF_029867415.1-RS_2023_08	2023-08-08	Vicia villosa
GCF_016808095.1	ASM1680809v1	GCF_016808095.1-RS_2022_12	2022-12-16	Vigna angularis
GCA_027742795.1	ASM2774279v1			Vigna hirtella
GCA_036885675.1	ASM3688567v1	Annotation submitted by National Institute of Plant Genome Research	2024-02-27	Vigna mungo
GCA_034642375.1	ASM3464237v1			Vigna nakashimae
GCF_000741045.1	Vradiata_ver6	NCBI Vigna radiata Annotation Release 101	2017-10-06	Vigna radiata var. radiata
GCA_027742785.1	ASM2774278v1			Vigna reflexopilosa
GCA_027743565.1	ASM2774356v1			Vigna trinervia
GCF_018835915.1	ASM1883591v1	NCBI Vigna umbellata Annotation Release 100	2022-03-24	Vigna umbellata
GCF_004118075.2	ASM411807v2	NCBI Vigna unguiculata Annotation Release 100	2019-02-11	Vigna unguiculata
GCA_028566175.1	ASM2856617v1			Vinca major
GCA_026122235.1	UniT_Vmin_1.1			Vinca minor
GCA_963691705.1	ddVioOdor1.1			Viola odorata
GCA_002752925.1	violet_k79_twolib_greater_than_500bp			Viola pubescens var. scabriuscula
GCA_963277665.1	drVisAlbu1.1			Viscum album
GCA_019916065.1	ASM1991606v1			Vitellaria paradoxa
GCA_001562795.1	VitisNorton_MSU1.0			Vitis aestivalis
GCA_022058835.1	Jaeger_70			Vitis aestivalis var. linsecomii x Vitis rupestris
GCA_037355405.1	Amur_grape_Zuoshan1			Vitis amurensis
GCA_022059055.1	Vitis_cinerea_B9			Vitis cinerea
GCA_946000715.1	VITVixKober5BB_v1.0			Vitis cinerea var. helleri x Vitis riparia
GCA_945999865.1	VITVix110R_v1.0			Vitis cinerea var. helleri x Vitis rupestris
GCA_001282645.1	BoeWGS1.0			Vitis cinerea x Vitis riparia
GCA_022058775.1	Chambourcin			Vitis hybrid cultivar
GCA_011039315.1	ASM1103931v1			Vitis labrusca
GCF_004353265.1	EGFV_Vit.rip_1.0	NCBI Vitis riparia Annotation Release 100	2020-06-01	Vitis riparia
GCA_940586395.1	Boerner_haplotype_BoeCin			Vitis riparia x Vitis cinerea
GCA_946000675.1	VITVix101-14Mgt_v1.0			Vitis riparia x Vitis rupestris
GCA_030254885.1	VITMroCarlos_v1.3	Annotation submitted by University of Tennessee	2023-06-12	Vitis rotundifolia
GCA_022059035.1	Vitisrupestris_B38			Vitis rupestris
GCA_029295335.1	ASM2929533v1			Vitis sp.
GCF_030704535.1	ASM3070453v1	GCF_030704535.1-RS_2023_09	2023-09-14	Vitis vinifera
GCA_030345155.1	ASM3034515v1			Vitis x doaniana
GCA_008326845.1	VSMuph_r1.0			Vitis x labruscana x Vitis vinifera
GCA_036897645.1	ASM3689764v1			Viviania marifolia
GCA_026120185.1	UniT_Voth_1.1			Voacanga thouarsii
GCA_035236585.1	ASM3523658v1			Warburgia ugandensis
GCA_039654485.1	ASM3965448v1			Withania somnifera
GCA_029677425.1	ASM2967742v1			Wolffia australiana
GCA_025175895.1	ASM2517589v1			Wurfbainia villosa
GCA_003430845.1	ASM343084v1			Xanthoceras sorbifolium
GCA_002076135.1	ASM207613v1			Xerophyta viscosa
GCA_019650275.1	assembly01			Xylocarpus granatum
GCA_030544215.1	ASM3054421v1			Zantedeschia hybrid cultivar
GCA_019454045.1	ZanBun			Zanthoxylum bungeanum
GCA_029449295.1	ASM2944929v1			Zea luxurians
GCF_902167145.1	Zm-B73-REFERENCE-NAM-5.0	NCBI Zea mays Annotation Release 103	2020-08-09	Zea mays
GCF_018446385.1	Zo_v1.1	NCBI Zingiber officinale Annotation Release 100	2021-07-15	Zingiber officinale
GCA_037833815.1	ASM3783381v1			Zingiber zerumbet
GCA_000418225.1	Zizania_latifolia_v01			Zizania latifolia
GCA_019279435.1	ASM1927943v1	Annotation submitted by University of Minnesota	2021-07-19	Zizania palustris
GCF_031755915.1	ASM3175591v1	GCF_031755915.1-RS_2023_10	2023-10-31	Ziziphus jujuba
GCA_001185155.1	Zosma_marina.v.2.1	Annotation submitted by JGI-PGF	2015-07-22	Zostera marina
GCA_001602275.1	ASM160227v1			Zoysia japonica
GCA_001602295.1	ASM160229v1			Zoysia matrella
GCA_001602315.1	ASM160231v1			Zoysia pacifica
